Year,LEA,LEA Name,School,School Name,Assessment,Student Group,Tested Count,Proficient Count,Proficient Pct,Level 1 Pct,Level 2 Pct,Level 3 Pct,Level 4 Pct,Create Date
2023,01,Allegany,0504,Braddock Middle,Mathematics 07,All Students,166,33,19.9,36.1,44.0,18.7,<= 5.0,20241015
2023,01,Allegany,0504,Braddock Middle,Mathematics 08,All Students,118,14,11.9,44.1,44.1,11.0,<= 5.0,20241015
2023,01,Allegany,0504,Braddock Middle,Algebra 1  ,All Students,79,32,40.5,6.3,53.2,39.2,<= 5.0,20241015
2023,01,Allegany,0504,Braddock Middle,Geometry  ,All Students,14,8,57.1,<= 5.0,42.9,57.1,<= 5.0,20241015
2023,01,Allegany,0504,Braddock Middle, Mathematics All Grades,All Students,578,152,26.3,28.7,45.0,24.9,<= 5.0,20241015
2023,01,Allegany,0601,Center for Career & Technical Education,Algebra 1  ,All Students,53,16,30.2,11.3,58.5,28.3,<= 5.0,20241015
2023,01,Allegany,0601,Center for Career & Technical Education,Algebra 2  ,All Students,44,*,<= 5.0,43.2,56.8,<= 5.0,<= 5.0,20241015
2023,01,Allegany,0601,Center for Career & Technical Education,Geometry  ,All Students,47,*,<= 5.0,89.4,10.6,<= 5.0,<= 5.0,20241015
2023,01,Allegany,0601,Center for Career & Technical Education, Mathematics All Grades,All Students,144,16,11.1,46.5,42.4,10.4,<= 5.0,20241015
2023,01,Allegany,0603,West Side Elementary,Mathematics 03,All Students,51,17,33.3,21.6,45.1,29.4,<= 5.0,20241015
2023,01,Allegany,0603,West Side Elementary,Mathematics 04,All Students,51,16,31.4,17.6,51.0,29.4,<= 5.0,20241015
2023,01,Allegany,0603,West Side Elementary,Mathematics 05,All Students,55,15,27.3,23.6,49.1,25.5,<= 5.0,20241015
2023,01,Allegany,0603,West Side Elementary, Mathematics All Grades,All Students,157,48,30.6,21.0,48.4,28.0,<= 5.0,20241015
2023,01,Allegany,0606,Allegany High,Algebra 1  ,All Students,168,33,19.6,21.4,58.9,19.6,<= 5.0,20241015
2023,01,Allegany,0606,Allegany High,Algebra 2  ,All Students,101,14,13.9,15.8,70.3,13.9,<= 5.0,20241015
2023,01,Allegany,0606,Allegany High,Geometry  ,All Students,147,*,<= 5.0,42.2,53.1,<= 5.0,<= 5.0,20241015
2023,01,Allegany,0606,Allegany High, Mathematics All Grades,All Students,416,54,13.0,27.4,59.6,13.0,<= 5.0,20241015
2023,01,Allegany,0701,Cresaptown Elementary,Mathematics 03,All Students,46,18,39.1,19.6,41.3,39.1,<= 5.0,20241015
2023,01,Allegany,0701,Cresaptown Elementary,Mathematics 04,All Students,43,20,46.5,16.3,37.2,39.5,7.0,20241015
2023,01,Allegany,0701,Cresaptown Elementary,Mathematics 05,All Students,48,20,41.7,<= 5.0,54.2,37.5,<= 5.0,20241015
2023,01,Allegany,0701,Cresaptown Elementary, Mathematics All Grades,All Students,137,58,42.3,13.1,44.5,38.7,<= 5.0,20241015
2023,01,Allegany,0702,Bel Air Elementary,Mathematics 03,All Students,29,15,51.7,6.9,41.4,48.3,<= 5.0,20241015
2023,01,Allegany,0702,Bel Air Elementary,Mathematics 04,All Students,36,18,50.0,19.4,30.6,50.0,<= 5.0,20241015
2023,01,Allegany,0702,Bel Air Elementary,Mathematics 05,All Students,26,9,34.6,7.7,57.7,34.6,<= 5.0,20241015
2023,01,Allegany,0702,Bel Air Elementary, Mathematics All Grades,All Students,91,42,46.2,12.1,41.8,45.1,<= 5.0,20241015
2023,01,Allegany,0801,Westernport Elementary,Mathematics 03,All Students,42,14,33.3,14.3,52.4,28.6,<= 5.0,20241015
2023,01,Allegany,0801,Westernport Elementary,Mathematics 04,All Students,41,11,26.8,14.6,58.5,26.8,<= 5.0,20241015
2023,01,Allegany,0801,Westernport Elementary,Mathematics 05,All Students,42,11,26.2,16.7,57.1,26.2,<= 5.0,20241015
2023,01,Allegany,0801,Westernport Elementary, Mathematics All Grades,All Students,125,36,28.8,15.2,56.0,27.2,<= 5.0,20241015
2023,01,Allegany,0802,Westmar Middle,Mathematics 06,All Students,75,13,17.3,32.0,50.7,17.3,<= 5.0,20241015
2023,01,Allegany,0802,Westmar Middle,Mathematics 07,All Students,72,7,9.7,33.3,56.9,9.7,<= 5.0,20241015
2023,01,Allegany,0802,Westmar Middle,Mathematics 08,All Students,64,*,<= 5.0,57.8,42.2,<= 5.0,<= 5.0,20241015
2023,01,Allegany,0802,Westmar Middle,Algebra 1  ,All Students,18,4,22.2,<= 5.0,77.8,22.2,<= 5.0,20241015
2023,01,Allegany,0802,Westmar Middle, Mathematics All Grades,All Students,229,24,10.5,37.1,52.4,10.5,<= 5.0,20241015
2023,01,Allegany,1001,George's Creek Elementary,Mathematics 03,All Students,47,11,23.4,23.4,53.2,19.1,<= 5.0,20241015
2023,01,Allegany,1001,George's Creek Elementary,Mathematics 04,All Students,37,9,24.3,18.9,56.8,24.3,<= 5.0,20241015
2023,01,Allegany,1001,George's Creek Elementary,Mathematics 05,All Students,53,10,18.9,17.0,64.2,18.9,<= 5.0,20241015
2023,01,Allegany,1001,George's Creek Elementary, Mathematics All Grades,All Students,137,30,21.9,19.7,58.4,20.4,<= 5.0,20241015
2023,01,Allegany,1101,Frost Elementary,Mathematics 03,All Students,36,29,80.6,<= 5.0,19.4,58.3,22.2,20241015
2023,01,Allegany,1101,Frost Elementary,Mathematics 04,All Students,22,8,36.4,31.8,31.8,31.8,<= 5.0,20241015
2023,01,Allegany,1101,Frost Elementary,Mathematics 05,All Students,39,18,46.2,15.4,38.5,43.6,<= 5.0,20241015
2023,01,Allegany,1101,Frost Elementary, Mathematics All Grades,All Students,97,55,56.7,13.4,29.9,46.4,10.3,20241015
2023,01,Allegany,1301,Mount Savage Middle,Mathematics 06,All Students,132,34,25.8,20.5,53.8,24.2,<= 5.0,20241015
2023,01,Allegany,1301,Mount Savage Middle,Mathematics 07,All Students,144,51,35.4,29.9,34.7,30.6,<= 5.0,20241015
2023,01,Allegany,1301,Mount Savage Middle,Mathematics 08,All Students,86,9,10.5,30.2,59.3,10.5,<= 5.0,20241015
2023,01,Allegany,1301,Mount Savage Middle,Algebra 1  ,All Students,47,25,53.2,<= 5.0,46.8,48.9,<= 5.0,20241015
2023,01,Allegany,1301,Mount Savage Middle, Mathematics All Grades,All Students,409,119,29.1,23.5,47.4,26.4,<= 5.0,20241015
2023,01,Allegany,1302,Mt. Savage Elementary,Mathematics 03,All Students,34,17,50.0,17.6,32.4,44.1,5.9,20241015
2023,01,Allegany,1302,Mt. Savage Elementary,Mathematics 04,All Students,30,9,30.0,16.7,53.3,30.0,<= 5.0,20241015
2023,01,Allegany,1302,Mt. Savage Elementary,Mathematics 05,All Students,28,10,35.7,<= 5.0,60.7,35.7,<= 5.0,20241015
2023,01,Allegany,1302,Mt. Savage Elementary, Mathematics All Grades,All Students,92,36,39.1,13.0,47.8,37.0,<= 5.0,20241015
2023,01,Allegany,2404,Mountain Ridge High School,Algebra 1  ,All Students,195,31,15.9,22.6,61.5,15.9,<= 5.0,20241015
2023,01,Allegany,2404,Mountain Ridge High School,Algebra 2  ,All Students,106,6,5.7,30.2,64.2,5.7,<= 5.0,20241015
2023,01,Allegany,2404,Mountain Ridge High School,Geometry  ,All Students,172,25,14.5,27.9,57.6,14.5,<= 5.0,20241015
2023,01,Allegany,2404,Mountain Ridge High School, Mathematics All Grades,All Students,473,62,13.1,26.2,60.7,13.1,<= 5.0,20241015
2023,01,Allegany,2801,Beall Elementary,Mathematics 03,All Students,67,31,46.3,25.4,28.4,38.8,7.5,20241015
2023,01,Allegany,2801,Beall Elementary,Mathematics 04,All Students,54,27,50.0,5.6,44.4,46.3,<= 5.0,20241015
2023,01,Allegany,2801,Beall Elementary,Mathematics 05,All Students,72,26,36.1,12.5,51.4,33.3,<= 5.0,20241015
2023,01,Allegany,2801,Beall Elementary, Mathematics All Grades,All Students,193,84,43.5,15.0,41.5,38.9,<= 5.0,20241015
2023,01,Allegany,2901,Cash Valley Elementary,Mathematics 03,All Students,43,17,39.5,30.2,30.2,37.2,<= 5.0,20241015
2023,01,Allegany,2901,Cash Valley Elementary,Mathematics 04,All Students,28,13,46.4,10.7,42.9,46.4,<= 5.0,20241015
2023,01,Allegany,2901,Cash Valley Elementary,Mathematics 05,All Students,28,22,78.6,<= 5.0,21.4,75.0,<= 5.0,20241015
2023,01,Allegany,2901,Cash Valley Elementary, Mathematics All Grades,All Students,99,52,52.5,16.2,31.3,50.5,<= 5.0,20241015
2023,01,Allegany,2902,Parkside Elementary,Mathematics 03,All Students,37,22,59.5,24.3,16.2,48.6,10.8,20241015
2023,01,Allegany,2902,Parkside Elementary,Mathematics 04,All Students,36,17,47.2,11.1,41.7,41.7,5.6,20241015
2023,01,Allegany,2902,Parkside Elementary,Mathematics 05,All Students,33,12,36.4,12.1,51.5,36.4,<= 5.0,20241015
2023,01,Allegany,2902,Parkside Elementary, Mathematics All Grades,All Students,106,51,48.1,16.0,35.8,42.5,5.7,20241015
2023,02,Anne Arundel,1023,Brooklyn Park Middle,Mathematics 06,All Students,245,*,<= 5.0,50.2,46.5,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1023,Brooklyn Park Middle,Mathematics 07,All Students,245,31,12.7,57.1,30.2,11.0,<= 5.0,20241015
2023,02,Anne Arundel,1023,Brooklyn Park Middle,Mathematics 08,All Students,231,*,<= 5.0,53.7,42.4,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1023,Brooklyn Park Middle,Algebra 1  ,All Students,39,20,51.3,<= 5.0,46.2,51.3,<= 5.0,20241015
2023,02,Anne Arundel,1023,Brooklyn Park Middle, Mathematics All Grades,All Students,760,68,8.9,51.1,40.0,8.4,<= 5.0,20241015
2023,02,Anne Arundel,1033,Glen Burnie High,Algebra 1  ,All Students,508,*,<= 5.0,41.7,54.1,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1033,Glen Burnie High, Mathematics All Grades,All Students,508,*,<= 5.0,41.7,54.1,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1043,Corkran Middle School,Mathematics 06,All Students,197,13,6.6,50.8,42.6,6.6,<= 5.0,20241015
2023,02,Anne Arundel,1043,Corkran Middle School,Mathematics 07,All Students,202,*,<= 5.0,59.4,38.6,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1043,Corkran Middle School,Mathematics 08,All Students,176,*,<= 5.0,57.4,40.9,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1043,Corkran Middle School,Algebra 1  ,All Students,51,22,43.1,<= 5.0,56.9,43.1,<= 5.0,20241015
2023,02,Anne Arundel,1043,Corkran Middle School,Geometry  ,All Students,*,*,*,*,*,*,*,20241015
2023,02,Anne Arundel,1043,Corkran Middle School, Mathematics All Grades,All Students,627,42,6.7,51.2,42.1,6.4,<= 5.0,20241015
2023,02,Anne Arundel,1053,Lindale Middle,Mathematics 06,All Students,384,50,13.0,33.6,53.4,12.5,<= 5.0,20241015
2023,02,Anne Arundel,1053,Lindale Middle,Mathematics 07,All Students,386,50,13.0,49.0,38.1,12.2,<= 5.0,20241015
2023,02,Anne Arundel,1053,Lindale Middle,Mathematics 08,All Students,286,*,<= 5.0,55.6,40.6,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1053,Lindale Middle,Algebra 1  ,All Students,94,35,37.2,<= 5.0,62.8,37.2,<= 5.0,20241015
2023,02,Anne Arundel,1053,Lindale Middle,Geometry  ,All Students,*,*,*,*,*,*,*,20241015
2023,02,Anne Arundel,1053,Lindale Middle, Mathematics All Grades,All Students,1151,146,12.7,41.4,45.9,12.3,<= 5.0,20241015
2023,02,Anne Arundel,1063,Marley Middle,Mathematics 06,All Students,301,*,<= 5.0,53.5,42.2,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1063,Marley Middle,Mathematics 07,All Students,315,*,<= 5.0,62.2,33.0,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1063,Marley Middle,Mathematics 08,All Students,246,*,<= 5.0,58.5,40.2,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1063,Marley Middle,Algebra 1  ,All Students,51,7,13.7,<= 5.0,82.4,13.7,<= 5.0,20241015
2023,02,Anne Arundel,1063,Marley Middle, Mathematics All Grades,All Students,913,*,<= 5.0,55.1,40.7,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1082,Belle Grove Elementary,Mathematics 03,All Students,65,10,15.4,46.2,38.5,15.4,<= 5.0,20241015
2023,02,Anne Arundel,1082,Belle Grove Elementary,Mathematics 04,All Students,37,3,8.1,29.7,62.2,8.1,<= 5.0,20241015
2023,02,Anne Arundel,1082,Belle Grove Elementary,Mathematics 05,All Students,50,*,<= 5.0,46.0,50.0,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1082,Belle Grove Elementary, Mathematics All Grades,All Students,152,15,9.9,42.1,48.0,9.9,<= 5.0,20241015
2023,02,Anne Arundel,1092,Brooklyn Park Elementary,Mathematics 03,All Students,70,17,24.3,40.0,35.7,24.3,<= 5.0,20241015
2023,02,Anne Arundel,1092,Brooklyn Park Elementary,Mathematics 04,All Students,72,7,9.7,44.4,45.8,9.7,<= 5.0,20241015
2023,02,Anne Arundel,1092,Brooklyn Park Elementary,Mathematics 05,All Students,70,7,10.0,30.0,60.0,8.6,<= 5.0,20241015
2023,02,Anne Arundel,1092,Brooklyn Park Elementary, Mathematics All Grades,All Students,212,31,14.6,38.2,47.2,14.2,<= 5.0,20241015
2023,02,Anne Arundel,1112,George T. Cromwell Elementary,Mathematics 03,All Students,49,15,30.6,28.6,40.8,30.6,<= 5.0,20241015
2023,02,Anne Arundel,1112,George T. Cromwell Elementary,Mathematics 04,All Students,57,7,12.3,36.8,50.9,12.3,<= 5.0,20241015
2023,02,Anne Arundel,1112,George T. Cromwell Elementary,Mathematics 05,All Students,54,5,9.3,22.2,68.5,9.3,<= 5.0,20241015
2023,02,Anne Arundel,1112,George T. Cromwell Elementary, Mathematics All Grades,All Students,160,27,16.9,29.4,53.8,16.9,<= 5.0,20241015
2023,02,Anne Arundel,1122,Freetown Elementary,Mathematics 03,All Students,76,15,19.7,36.8,43.4,18.4,<= 5.0,20241015
2023,02,Anne Arundel,1122,Freetown Elementary,Mathematics 04,All Students,71,20,28.2,38.0,33.8,25.4,<= 5.0,20241015
2023,02,Anne Arundel,1122,Freetown Elementary,Mathematics 05,All Students,84,8,9.5,28.6,61.9,9.5,<= 5.0,20241015
2023,02,Anne Arundel,1122,Freetown Elementary, Mathematics All Grades,All Students,231,43,18.6,34.2,47.2,17.3,<= 5.0,20241015
2023,02,Anne Arundel,1132,Glendale Elementary,Mathematics 03,All Students,86,15,17.4,24.4,58.1,17.4,<= 5.0,20241015
2023,02,Anne Arundel,1132,Glendale Elementary,Mathematics 04,All Students,51,12,23.5,19.6,56.9,23.5,<= 5.0,20241015
2023,02,Anne Arundel,1132,Glendale Elementary,Mathematics 05,All Students,62,9,14.5,19.4,66.1,14.5,<= 5.0,20241015
2023,02,Anne Arundel,1132,Glendale Elementary, Mathematics All Grades,All Students,199,36,18.1,21.6,60.3,18.1,<= 5.0,20241015
2023,02,Anne Arundel,1142,Hilltop Elementary,Mathematics 03,All Students,85,10,11.8,50.6,37.6,10.6,<= 5.0,20241015
2023,02,Anne Arundel,1142,Hilltop Elementary,Mathematics 04,All Students,103,*,<= 5.0,45.6,50.5,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1142,Hilltop Elementary,Mathematics 05,All Students,96,*,<= 5.0,52.1,44.8,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1142,Hilltop Elementary, Mathematics All Grades,All Students,284,17,6.0,49.3,44.7,5.6,<= 5.0,20241015
2023,02,Anne Arundel,1152,Linthicum Elementary,Mathematics 03,All Students,67,27,40.3,19.4,40.3,40.3,<= 5.0,20241015
2023,02,Anne Arundel,1152,Linthicum Elementary,Mathematics 04,All Students,66,21,31.8,12.1,56.1,30.3,<= 5.0,20241015
2023,02,Anne Arundel,1152,Linthicum Elementary,Mathematics 05,All Students,74,17,23.0,21.6,55.4,23.0,<= 5.0,20241015
2023,02,Anne Arundel,1152,Linthicum Elementary, Mathematics All Grades,All Students,207,65,31.4,17.9,50.7,30.9,<= 5.0,20241015
2023,02,Anne Arundel,1162,Marley Elementary,Mathematics 03,All Students,125,31,24.8,38.4,36.8,24.8,<= 5.0,20241015
2023,02,Anne Arundel,1162,Marley Elementary,Mathematics 04,All Students,116,22,19.0,17.2,63.8,19.0,<= 5.0,20241015
2023,02,Anne Arundel,1162,Marley Elementary,Mathematics 05,All Students,135,12,8.9,23.7,67.4,8.9,<= 5.0,20241015
2023,02,Anne Arundel,1162,Marley Elementary, Mathematics All Grades,All Students,376,65,17.3,26.6,56.1,17.3,<= 5.0,20241015
2023,02,Anne Arundel,1172,North Glen Elementary,Mathematics 03,All Students,53,10,18.9,30.2,50.9,18.9,<= 5.0,20241015
2023,02,Anne Arundel,1172,North Glen Elementary,Mathematics 04,All Students,44,5,11.4,38.6,50.0,11.4,<= 5.0,20241015
2023,02,Anne Arundel,1172,North Glen Elementary,Mathematics 05,All Students,45,3,6.7,40.0,53.3,6.7,<= 5.0,20241015
2023,02,Anne Arundel,1172,North Glen Elementary, Mathematics All Grades,All Students,142,18,12.7,35.9,51.4,12.7,<= 5.0,20241015
2023,02,Anne Arundel,1182,Oakwood Elementary,Mathematics 03,All Students,47,9,19.1,34.0,46.8,17.0,<= 5.0,20241015
2023,02,Anne Arundel,1182,Oakwood Elementary,Mathematics 04,All Students,42,4,9.5,31.0,59.5,9.5,<= 5.0,20241015
2023,02,Anne Arundel,1182,Oakwood Elementary,Mathematics 05,All Students,42,7,16.7,23.8,59.5,16.7,<= 5.0,20241015
2023,02,Anne Arundel,1182,Oakwood Elementary, Mathematics All Grades,All Students,131,20,15.3,29.8,55.0,14.5,<= 5.0,20241015
2023,02,Anne Arundel,1192,Overlook Elementary,Mathematics 03,All Students,51,13,25.5,37.3,37.3,23.5,<= 5.0,20241015
2023,02,Anne Arundel,1192,Overlook Elementary,Mathematics 04,All Students,49,17,34.7,28.6,36.7,32.7,<= 5.0,20241015
2023,02,Anne Arundel,1192,Overlook Elementary,Mathematics 05,All Students,61,4,6.6,26.2,67.2,6.6,<= 5.0,20241015
2023,02,Anne Arundel,1192,Overlook Elementary, Mathematics All Grades,All Students,161,34,21.1,30.4,48.4,19.9,<= 5.0,20241015
2023,02,Anne Arundel,1202,Park Elementary,Mathematics 03,All Students,87,22,25.3,20.7,54.0,24.1,<= 5.0,20241015
2023,02,Anne Arundel,1202,Park Elementary,Mathematics 04,All Students,87,22,25.3,27.6,47.1,24.1,<= 5.0,20241015
2023,02,Anne Arundel,1202,Park Elementary,Mathematics 05,All Students,62,7,11.3,22.6,66.1,11.3,<= 5.0,20241015
2023,02,Anne Arundel,1202,Park Elementary, Mathematics All Grades,All Students,236,51,21.6,23.7,54.7,20.8,<= 5.0,20241015
2023,02,Anne Arundel,1212,Point Pleasant Elementary,Mathematics 03,All Students,63,25,39.7,27.0,33.3,39.7,<= 5.0,20241015
2023,02,Anne Arundel,1212,Point Pleasant Elementary,Mathematics 04,All Students,69,16,23.2,26.1,50.7,21.7,<= 5.0,20241015
2023,02,Anne Arundel,1212,Point Pleasant Elementary,Mathematics 05,All Students,76,8,10.5,22.4,67.1,10.5,<= 5.0,20241015
2023,02,Anne Arundel,1212,Point Pleasant Elementary, Mathematics All Grades,All Students,208,49,23.6,25.0,51.4,23.1,<= 5.0,20241015
2023,02,Anne Arundel,1232,Quarterfield Elementary,Mathematics 03,All Students,61,25,41.0,31.1,27.9,41.0,<= 5.0,20241015
2023,02,Anne Arundel,1232,Quarterfield Elementary,Mathematics 04,All Students,72,17,23.6,20.8,55.6,20.8,<= 5.0,20241015
2023,02,Anne Arundel,1232,Quarterfield Elementary,Mathematics 05,All Students,69,9,13.0,21.7,65.2,13.0,<= 5.0,20241015
2023,02,Anne Arundel,1232,Quarterfield Elementary, Mathematics All Grades,All Students,202,51,25.2,24.3,50.5,24.3,<= 5.0,20241015
2023,02,Anne Arundel,1242,Richard Henry Lee Elementary,Mathematics 03,All Students,84,5,6.0,35.7,58.3,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1242,Richard Henry Lee Elementary,Mathematics 04,All Students,82,11,13.4,34.1,52.4,13.4,<= 5.0,20241015
2023,02,Anne Arundel,1242,Richard Henry Lee Elementary,Mathematics 05,All Students,83,8,9.6,31.3,59.0,9.6,<= 5.0,20241015
2023,02,Anne Arundel,1242,Richard Henry Lee Elementary, Mathematics All Grades,All Students,249,24,9.6,33.7,56.6,9.2,<= 5.0,20241015
2023,02,Anne Arundel,1262,Woodside Elementary,Mathematics 03,All Students,54,16,29.6,20.4,50.0,27.8,<= 5.0,20241015
2023,02,Anne Arundel,1262,Woodside Elementary,Mathematics 04,All Students,54,*,<= 5.0,46.3,50.0,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1262,Woodside Elementary,Mathematics 05,All Students,46,4,8.7,23.9,67.4,8.7,<= 5.0,20241015
2023,02,Anne Arundel,1262,Woodside Elementary, Mathematics All Grades,All Students,154,22,14.3,30.5,55.2,13.6,<= 5.0,20241015
2023,02,Anne Arundel,1323,North County High,Algebra 1  ,All Students,121,*,<= 5.0,39.7,59.5,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,1323,North County High, Mathematics All Grades,All Students,121,*,<= 5.0,39.7,59.5,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,2013,Severna Park High,Algebra 1  ,All Students,221,58,26.2,15.8,57.9,25.3,<= 5.0,20241015
2023,02,Anne Arundel,2013,Severna Park High, Mathematics All Grades,All Students,221,58,26.2,15.8,57.9,25.3,<= 5.0,20241015
2023,02,Anne Arundel,2023,Northeast High,Algebra 1  ,All Students,69,*,<= 5.0,46.4,52.2,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,2023,Northeast High, Mathematics All Grades,All Students,69,*,<= 5.0,46.4,52.2,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,2033,Northeast Middle,Mathematics 06,All Students,287,32,11.1,43.2,45.6,11.1,<= 5.0,20241015
2023,02,Anne Arundel,2033,Northeast Middle,Mathematics 07,All Students,281,28,10.0,56.6,33.5,8.9,<= 5.0,20241015
2023,02,Anne Arundel,2033,Northeast Middle,Mathematics 08,All Students,219,*,<= 5.0,64.8,32.9,<= 5.0,<= 5.0,20241015
2023,02,Anne Arundel,2033,Northeast Middle,Algebra 1  ,All Students,65,17,26.2,6.2,67.7,26.2,<= 5.0,20241015
2023,02,Anne Arundel,2033,Northeast Middle, Mathematics All Grades,All Students,852,82,9.6,50.4,40.0,9.3,<= 5.0,20241015
2023,02,Anne Arundel,2043,Severna Park Middle,Mathematics 06,All Students,451,245,54.3,6.4,39.2,47.9,6.4,20241015
2023,02,Anne Arundel,2043,Severna Park Middle,Mathematics 07,All Students,478,194,40.6,14.9,44.6,36.2,<= 5.0,20241015
2023,02,Anne Arundel,2043,Severna Park Middle,Mathematics 08,All Students,194,48,24.7,11.9,63.4,24.7,<= 5.0,20241015
2023,02,Anne Arundel,2043,Severna Park Middle,Algebra 1  ,All Students,249,211,84.7,<= 5.0,15.3,75.1,9.6,20241015
2023,02,Anne Arundel,2043,Severna Park Middle,Geometry  ,All Students,*,*,*,*,*,*,*,20241015
2023,02,Anne Arundel,2043,Severna Park Middle, Mathematics All Grades,All Students,1376,699,50.8,8.9,40.3,45.4,5.4,20241015
2023,02,Anne Arundel,2052,Arnold Elementary,Mathematics 03,All Students,90,47,52.2,12.2,35.6,46.7,5.6,20241015
2023,02,Anne Arundel,2052,Arnold Elementary,Mathematics 04,All Students,80,48,60.0,<= 5.0,36.3,51.3,8.8,20241015
2023,02,Anne Arundel,2052,Arnold Elementary,Mathematics 05,All Students,83,39,47.0,<= 5.0,48.2,45.8,<= 5.0,20241015
2023,02,Anne Arundel,2052,Arnold Elementary, Mathematics All Grades,All Students,253,134,53.0,7.1,39.9,47.8,5.1,20241015
